week_start,store_id,sku_id,on_hand_units,safety_stock,reorder_point
2024-06-17,S057,SKU0098,18,5,20
2024-06-17,S058,SKU0194,10,3,11
2024-06-17,S058,SKU0176,9,5,20
2024-06-17,S058,SKU0203,24,5,20
2024-06-17,S058,SKU0087,7,2,7
2024-06-17,S058,SKU0076,22,5,20
2024-06-17,S058,SKU0186,12,2,7
2024-06-17,S058,SKU0042,15,3,11
2024-06-17,S058,SKU0197,18,5,20
2024-06-17,S058,SKU0086,13,5,20
2024-06-17,S058,SKU0233,7,3,11
2024-06-17,S058,SKU0248,23,5,20
2024-06-17,S058,SKU0128,12,5,20
2024-06-17,S058,SKU0048,11,5,20
2024-06-17,S058,SKU0079,20,5,20
2024-06-17,S058,SKU0022,14,5,20
2024-06-17,S058,SKU0198,13,3,11
2024-06-17,S058,SKU0204,30,5,20
2024-06-17,S058,SKU0181,17,3,11
2024-06-17,S058,SKU0020,8,2,7
2024-06-17,S058,SKU0055,5,2,7
2024-06-17,S058,SKU0246,15,3,11
2024-06-17,S058,SKU0243,23,5,20
2024-06-17,S058,SKU0081,7,2,7
2024-06-17,S058,SKU0117,6,2,7
2024-06-17,S058,SKU0106,10,2,7
2024-06-17,S058,SKU0249,12,5,20
2024-06-17,S058,SKU0074,16,5,20
2024-06-17,S058,SKU0175,2,5,20
2024-06-17,S058,SKU0149,22,5,20
2024-06-17,S058,SKU0005,17,5,20
2024-06-17,S059,SKU0233,8,2,7
2024-06-17,S059,SKU0120,5,2,5
2024-06-17,S059,SKU0089,5,3,12
2024-06-17,S059,SKU0137,5,2,7
2024-06-17,S059,SKU0157,8,3,12
2024-06-17,S059,SKU0154,7,3,12
2024-06-17,S059,SKU0218,12,3,12
2024-06-17,S059,SKU0190,11,3,12
2024-06-17,S059,SKU0112,10,3,12
2024-06-17,S059,SKU0247,9,3,12
2024-06-17,S059,SKU0018,9,3,12
2024-06-17,S059,SKU0186,6,2,5
2024-06-17,S059,SKU0189,2,2,5
2024-06-17,S059,SKU0002,13,3,12
2024-06-17,S059,SKU0223,3,2,5
2024-06-17,S059,SKU0244,10,3,12
2024-06-17,S059,SKU0127,10,3,12
2024-06-17,S059,SKU0220,10,3,12
2024-06-17,S059,SKU0227,10,3,12
2024-06-17,S059,SKU0131,16,3,12
2024-06-17,S059,SKU0091,7,3,12
2024-06-17,S059,SKU0236,8,2,7
2024-06-17,S059,SKU0081,3,2,5
2024-06-17,S059,SKU0193,9,3,12
2024-06-17,S059,SKU0047,11,3,12
2024-06-17,S059,SKU0144,9,3,12
2024-06-17,S059,SKU0117,5,2,5
2024-06-17,S059,SKU0100,4,2,7
2024-06-17,S059,SKU0169,12,3,12
2024-06-17,S059,SKU0167,5,2,7
2024-06-17,S060,SKU0239,24,5,20
2024-06-17,S060,SKU0010,15,5,20
2024-06-17,S060,SKU0072,18,5,20
2024-06-17,S060,SKU0191,3,3,11
2024-06-17,S060,SKU0199,18,5,20
2024-06-17,S060,SKU0148,22,5,20
2024-06-17,S060,SKU0118,5,2,7
2024-06-17,S060,SKU0244,19,5,20
2024-06-17,S060,SKU0129,14,5,20
2024-06-17,S060,SKU0159,3,2,7
2024-06-17,S060,SKU0112,14,5,20
2024-06-17,S060,SKU0026,13,5,20
2024-06-17,S060,SKU0241,15,3,11
2024-06-17,S060,SKU0176,14,5,20
2024-06-17,S060,SKU0143,13,3,11
2024-06-17,S060,SKU0056,6,2,7
2024-06-17,S060,SKU0071,20,5,20
2024-06-17,S060,SKU0041,21,5,20
2024-06-17,S060,SKU0024,8,3,11
2024-06-17,S060,SKU0001,7,2,7
2024-06-17,S060,SKU0040,4,2,7
2024-06-17,S060,SKU0047,20,5,20
2024-06-17,S060,SKU0140,10,5,20
2024-06-17,S060,SKU0087,4,2,7
2024-06-17,S060,SKU0076,15,5,20
2024-06-17,S060,SKU0166,12,5,20
2024-06-17,S060,SKU0195,8,5,20
2024-06-17,S060,SKU0079,19,5,20
2024-06-17,S060,SKU0177,6,5,20
2024-06-17,S060,SKU0242,10,2,7
2024-06-17,S061,SKU0113,13,5,20
2024-06-17,S061,SKU0201,8,2,7
2024-06-17,S061,SKU0025,4,2,7
2024-06-17,S061,SKU0248,24,5,20
2024-06-17,S061,SKU0184,23,5,20
2024-06-17,S061,SKU0018,26,5,20
2024-06-17,S061,SKU0209,15,5,20
2024-06-17,S061,SKU0134,21,5,20
2024-06-17,S061,SKU0087,5,2,7
2024-06-17,S061,SKU0094,24,5,20
2024-06-17,S061,SKU0145,16,5,20
2024-06-17,S061,SKU0042,8,3,11
2024-06-17,S061,SKU0178,16,3,11
2024-06-17,S061,SKU0232,12,5,20
2024-06-17,S061,SKU0013,4,2,7
2024-06-17,S061,SKU0036,14,5,20
2024-06-17,S061,SKU0097,21,5,20
2024-06-17,S061,SKU0175,24,5,20
2024-06-17,S061,SKU0177,18,5,20
2024-06-17,S061,SKU0219,11,3,11
2024-06-17,S061,SKU0199,20,5,20
2024-06-17,S061,SKU0213,25,5,20
2024-06-17,S061,SKU0001,8,2,7
2024-06-17,S061,SKU0204,24,5,20
2024-06-17,S061,SKU0171,34,5,20
2024-06-17,S061,SKU0049,8,2,7
2024-06-17,S061,SKU0091,26,5,20
2024-06-17,S061,SKU0045,12,3,11
2024-06-17,S061,SKU0139,12,2,7
2024-06-17,S061,SKU0217,8,5,20
2024-06-17,S062,SKU0206,6,3,12
2024-06-17,S062,SKU0057,10,3,12
2024-06-17,S062,SKU0072,5,3,12
2024-06-17,S062,SKU0128,9,3,12
2024-06-17,S062,SKU0171,12,3,12
2024-06-17,S062,SKU0141,12,3,12
2024-06-17,S062,SKU0151,8,2,7
2024-06-17,S062,SKU0075,3,3,12
2024-06-17,S062,SKU0121,15,3,12
2024-06-17,S062,SKU0162,8,2,7
2024-06-17,S062,SKU0177,14,3,12
2024-06-17,S062,SKU0127,14,3,12
2024-06-17,S062,SKU0069,17,3,12
2024-06-17,S062,SKU0078,3,2,5
2024-06-17,S062,SKU0192,4,3,12
2024-06-17,S062,SKU0046,6,2,7
2024-06-17,S062,SKU0248,14,3,12
2024-06-17,S062,SKU0181,4,2,7
2024-06-17,S062,SKU0096,5,2,5
2024-06-17,S062,SKU0148,15,3,12
2024-06-17,S062,SKU0100,5,2,7
2024-06-17,S062,SKU0089,11,3,12
2024-06-17,S062,SKU0139,3,2,5
2024-06-17,S062,SKU0036,8,3,12
2024-06-17,S062,SKU0178,1,2,7
2024-06-17,S062,SKU0023,4,2,7
2024-06-17,S062,SKU0221,6,3,12
2024-06-17,S062,SKU0085,15,3,12
2024-06-17,S062,SKU0138,11,3,12
2024-06-17,S062,SKU0197,16,3,12
2024-06-17,S063,SKU0195,19,5,20
2024-06-17,S063,SKU0054,4,2,7
2024-06-17,S063,SKU0118,6,2,7
2024-06-17,S063,SKU0121,19,5,20
2024-06-17,S063,SKU0131,15,5,20
2024-06-17,S063,SKU0051,22,5,20
2024-06-17,S063,SKU0015,27,5,20
2024-06-17,S063,SKU0221,38,5,20
2024-06-17,S063,SKU0088,21,5,20
2024-06-17,S063,SKU0098,8,5,20
2024-06-17,S063,SKU0228,16,5,20
2024-06-17,S063,SKU0140,13,5,20
2024-06-17,S063,SKU0247,24,5,20
2024-06-17,S063,SKU0059,19,5,20
2024-06-17,S063,SKU0243,17,5,20
2024-06-17,S063,SKU0223,4,2,7
2024-06-17,S063,SKU0248,32,5,20
2024-06-17,S063,SKU0217,21,5,20
2024-06-17,S063,SKU0132,13,3,11
2024-06-17,S063,SKU0082,24,5,20
2024-06-17,S063,SKU0119,8,5,20
2024-06-17,S063,SKU0133,21,5,20
2024-06-17,S063,SKU0041,14,5,20
2024-06-17,S063,SKU0186,6,2,7
2024-06-17,S063,SKU0123,23,5,20
2024-06-17,S063,SKU0206,12,5,20
2024-06-17,S063,SKU0235,7,3,11
2024-06-17,S063,SKU0066,17,5,20
2024-06-17,S063,SKU0190,27,5,20
2024-06-17,S063,SKU0134,14,5,20
2024-06-17,S064,SKU0032,10,3,11
2024-06-17,S064,SKU0139,7,2,7
2024-06-17,S064,SKU0150,12,5,20
2024-06-17,S064,SKU0034,18,5,20
2024-06-17,S064,SKU0083,10,3,11
2024-06-17,S064,SKU0062,24,5,20
2024-06-17,S064,SKU0193,22,5,20
2024-06-17,S064,SKU0171,15,5,20
2024-06-17,S064,SKU0025,8,2,7
2024-06-17,S064,SKU0118,7,2,7
2024-06-17,S064,SKU0093,18,5,20
2024-06-17,S064,SKU0188,11,5,20
2024-06-17,S064,SKU0134,13,5,20
2024-06-17,S064,SKU0003,12,3,11
2024-06-17,S064,SKU0090,22,5,20
2024-06-17,S064,SKU0024,5,3,11
2024-06-17,S064,SKU0087,9,2,7
2024-06-17,S064,SKU0199,23,5,20
2024-06-17,S064,SKU0230,18,5,20
2024-06-17,S064,SKU0077,31,5,20
2024-06-17,S064,SKU0220,15,5,20
2024-06-17,S064,SKU0244,17,5,20
2024-06-17,S064,SKU0065,5,2,7
2024-06-17,S064,SKU0215,8,2,7
2024-06-17,S064,SKU0143,9,3,11
2024-06-17,S064,SKU0046,8,3,11
2024-06-17,S064,SKU0203,2,5,20
2024-06-17,S064,SKU0165,29,5,20
2024-06-17,S064,SKU0048,12,5,20
2024-06-17,S064,SKU0166,14,5,20
2024-06-17,S065,SKU0214,10,3,11
2024-06-17,S065,SKU0010,20,5,20
2024-06-17,S065,SKU0035,22,5,20
2024-06-17,S065,SKU0167,10,3,11
2024-06-17,S065,SKU0145,19,5,20
2024-06-17,S065,SKU0063,15,5,20
2024-06-17,S065,SKU0210,20,5,20
2024-06-17,S065,SKU0193,21,5,20
2024-06-17,S065,SKU0120,5,2,7
2024-06-17,S065,SKU0198,11,3,11
2024-06-17,S065,SKU0244,12,5,20
2024-06-17,S065,SKU0073,14,3,11
2024-06-17,S065,SKU0237,27,5,20
2024-06-17,S065,SKU0171,14,5,20
2024-06-17,S065,SKU0108,19,5,20
2024-06-17,S065,SKU0187,22,5,20
2024-06-17,S065,SKU0121,12,5,20
2024-06-17,S065,SKU0083,11,3,11
2024-06-17,S065,SKU0166,11,5,20
2024-06-17,S065,SKU0113,15,5,20
2024-06-17,S065,SKU0207,21,5,20
2024-06-17,S065,SKU0006,4,3,11
2024-06-17,S065,SKU0004,7,2,7
2024-06-17,S065,SKU0150,14,5,20
2024-06-17,S065,SKU0040,8,2,7
2024-06-17,S065,SKU0203,19,5,20
2024-06-17,S065,SKU0227,24,5,20
2024-06-17,S065,SKU0235,12,3,11
2024-06-17,S065,SKU0126,14,5,20
2024-06-17,S065,SKU0211,5,2,7
2024-06-17,S066,SKU0195,12,3,12
2024-06-17,S066,SKU0130,17,3,12
2024-06-17,S066,SKU0161,14,3,12
2024-06-17,S066,SKU0228,15,3,12
2024-06-17,S066,SKU0069,5,3,12
2024-06-17,S066,SKU0045,1,2,7
2024-06-17,S066,SKU0121,8,3,12
2024-06-17,S066,SKU0129,9,3,12
2024-06-17,S066,SKU0227,17,3,12
2024-06-17,S066,SKU0097,15,3,12
2024-06-17,S066,SKU0124,16,3,12
2024-06-17,S066,SKU0100,7,2,7
2024-06-17,S066,SKU0180,2,2,5
2024-06-17,S066,SKU0225,11,3,12
2024-06-17,S066,SKU0114,13,3,12
2024-06-17,S066,SKU0192,15,3,12
2024-06-17,S066,SKU0076,7,3,12
2024-06-17,S066,SKU0106,6,2,5
2024-06-17,S066,SKU0050,9,3,12
2024-06-17,S066,SKU0245,10,3,12
2024-06-17,S066,SKU0193,7,3,12
2024-06-17,S066,SKU0163,15,3,12
2024-06-17,S066,SKU0084,17,3,12
2024-06-17,S066,SKU0113,8,3,12
2024-06-17,S066,SKU0240,14,3,12
2024-06-17,S066,SKU0198,3,2,7
2024-06-17,S066,SKU0223,6,2,5
2024-06-17,S066,SKU0109,9,3,12
2024-06-17,S066,SKU0122,4,2,5
2024-06-17,S066,SKU0152,2,2,7
2024-06-17,S067,SKU0013,10,2,7
2024-06-17,S067,SKU0236,13,3,11
2024-06-17,S067,SKU0211,6,2,7
2024-06-17,S067,SKU0143,6,3,11
2024-06-17,S067,SKU0006,8,3,11
2024-06-17,S067,SKU0168,14,3,11
2024-06-17,S067,SKU0027,21,5,20
2024-06-17,S067,SKU0250,35,5,20
2024-06-17,S067,SKU0129,27,5,20
2024-06-17,S067,SKU0065,8,2,7
2024-06-17,S067,SKU0051,22,5,20
2024-06-17,S067,SKU0122,8,2,7
2024-06-17,S067,SKU0096,6,2,7
2024-06-17,S067,SKU0118,4,2,7
2024-06-17,S067,SKU0042,11,3,11
2024-06-17,S067,SKU0093,9,5,20
2024-06-17,S067,SKU0162,8,3,11
2024-06-17,S067,SKU0227,9,5,20
2024-06-17,S067,SKU0249,20,5,20
2024-06-17,S067,SKU0235,13,3,11
2024-06-17,S067,SKU0125,14,5,20
2024-06-17,S067,SKU0050,26,5,20
2024-06-17,S067,SKU0170,8,3,11
2024-06-17,S067,SKU0169,8,5,20
2024-06-17,S067,SKU0008,4,2,7
2024-06-17,S067,SKU0020,6,2,7
2024-06-17,S067,SKU0102,7,2,7
2024-06-17,S067,SKU0034,24,5,20
2024-06-17,S067,SKU0084,29,5,20
2024-06-17,S067,SKU0207,28,5,20
2024-06-17,S068,SKU0128,11,3,12
2024-06-17,S068,SKU0015,10,3,12
2024-06-17,S068,SKU0018,12,3,12
2024-06-17,S068,SKU0016,11,3,12
2024-06-17,S068,SKU0041,7,3,12
2024-06-17,S068,SKU0231,13,3,12
2024-06-17,S068,SKU0088,9,3,12
2024-06-17,S068,SKU0022,10,3,12
2024-06-17,S068,SKU0080,4,2,5
2024-06-17,S068,SKU0019,6,2,7
2024-06-17,S068,SKU0183,6,3,12
2024-06-17,S068,SKU0177,19,3,12
2024-06-17,S068,SKU0013,5,2,5
2024-06-17,S068,SKU0020,4,2,5
2024-06-17,S068,SKU0116,5,2,7
2024-06-17,S068,SKU0209,15,3,12
2024-06-17,S068,SKU0027,6,3,12
2024-06-17,S068,SKU0241,8,2,7
2024-06-17,S068,SKU0060,8,3,12
2024-06-17,S068,SKU0069,12,3,12
2024-06-17,S068,SKU0007,4,2,5
2024-06-17,S068,SKU0073,2,2,7
2024-06-17,S068,SKU0202,3,2,7
2024-06-17,S068,SKU0067,16,3,12
2024-06-17,S068,SKU0171,10,3,12
2024-06-17,S068,SKU0033,13,3,12
2024-06-17,S068,SKU0159,7,2,5
2024-06-17,S068,SKU0156,5,2,5
2024-06-17,S068,SKU0178,7,2,7
2024-06-17,S068,SKU0212,6,3,12
2024-06-17,S069,SKU0046,7,2,7
2024-06-17,S069,SKU0113,13,3,12
2024-06-17,S069,SKU0227,6,3,12
2024-06-17,S069,SKU0116,11,2,7
2024-06-17,S069,SKU0245,11,3,12
2024-06-17,S069,SKU0115,10,3,12
2024-06-17,S069,SKU0005,9,3,12
2024-06-17,S069,SKU0050,11,3,12
2024-06-17,S069,SKU0149,15,3,12
2024-06-17,S069,SKU0179,4,2,7
2024-06-17,S069,SKU0182,12,2,7
2024-06-17,S069,SKU0112,11,3,12
2024-06-17,S069,SKU0099,12,3,12
2024-06-17,S069,SKU0118,3,2,5
2024-06-17,S069,SKU0067,13,3,12
2024-06-17,S069,SKU0104,2,2,7
2024-06-17,S069,SKU0023,3,2,7
2024-06-17,S069,SKU0164,14,3,12
2024-06-17,S069,SKU0219,5,2,7
2024-06-17,S069,SKU0014,9,2,7
2024-06-17,S069,SKU0154,6,3,12
2024-06-17,S069,SKU0131,1,3,12
2024-06-17,S069,SKU0052,10,3,12
2024-06-17,S069,SKU0114,5,3,12
2024-06-17,S069,SKU0009,12,3,12
2024-06-17,S069,SKU0203,11,3,12
2024-06-17,S069,SKU0167,11,2,7
2024-06-17,S069,SKU0033,4,3,12
2024-06-17,S069,SKU0076,4,3,12
2024-06-17,S069,SKU0231,10,3,12
2024-06-17,S070,SKU0088,24,5,20
2024-06-17,S070,SKU0217,28,5,20
2024-06-17,S070,SKU0127,21,5,20
2024-06-17,S070,SKU0178,12,3,11
2024-06-17,S070,SKU0224,10,3,11
2024-06-17,S070,SKU0204,16,5,20
2024-06-17,S070,SKU0078,6,2,7
2024-06-17,S070,SKU0010,13,5,20
2024-06-17,S070,SKU0128,16,5,20
2024-06-17,S070,SKU0223,4,2,7
2024-06-17,S070,SKU0015,16,5,20
2024-06-17,S070,SKU0041,7,5,20
2024-06-17,S070,SKU0215,5,2,7
2024-06-17,S070,SKU0149,12,5,20
2024-06-17,S070,SKU0090,18,5,20
2024-06-17,S070,SKU0157,27,5,20
2024-06-17,S070,SKU0163,26,5,20
2024-06-17,S070,SKU0226,11,3,11
2024-06-17,S070,SKU0244,29,5,20
2024-06-17,S070,SKU0133,19,5,20
2024-06-17,S070,SKU0193,14,5,20
2024-06-17,S070,SKU0110,9,3,11
2024-06-17,S070,SKU0150,22,5,20
2024-06-17,S070,SKU0129,35,5,20
2024-06-17,S070,SKU0080,6,2,7
2024-06-17,S070,SKU0111,11,5,20
2024-06-17,S070,SKU0119,15,5,20
2024-06-17,S070,SKU0146,22,5,20
2024-06-17,S070,SKU0154,14,5,20
2024-06-17,S070,SKU0116,6,3,11
2024-06-17,S071,SKU0091,9,3,12
2024-06-17,S071,SKU0066,10,3,12
2024-06-17,S071,SKU0173,12,3,12
2024-06-17,S071,SKU0006,5,2,7
2024-06-17,S071,SKU0011,12,3,12
2024-06-17,S071,SKU0002,8,3,12
2024-06-17,S071,SKU0239,21,3,12
2024-06-17,S071,SKU0004,8,2,5
2024-06-17,S071,SKU0206,10,3,12
2024-06-17,S071,SKU0003,7,2,7
2024-06-17,S071,SKU0178,5,2,7
2024-06-17,S071,SKU0065,5,2,5
2024-06-17,S071,SKU0055,5,2,5
2024-06-17,S071,SKU0042,6,2,7
2024-06-17,S071,SKU0001,3,2,5
2024-06-17,S071,SKU0061,2,2,5
2024-06-17,S071,SKU0199,15,3,12
2024-06-17,S071,SKU0246,5,2,7
2024-06-17,S071,SKU0115,14,3,12
2024-06-17,S071,SKU0093,8,3,12
2024-06-17,S071,SKU0136,4,3,12
2024-06-17,S071,SKU0214,9,2,7
2024-06-17,S071,SKU0105,6,2,5
2024-06-17,S071,SKU0210,19,3,12
2024-06-17,S071,SKU0012,4,2,7
2024-06-17,S071,SKU0144,8,3,12
2024-06-17,S071,SKU0212,16,3,12
2024-06-17,S071,SKU0237,8,3,12
2024-06-17,S071,SKU0198,5,2,7
2024-06-17,S071,SKU0171,7,3,12
2024-06-17,S072,SKU0135,14,3,12
2024-06-17,S072,SKU0093,16,3,12
2024-06-17,S072,SKU0008,4,2,5
2024-06-17,S072,SKU0029,19,3,12
2024-06-17,S072,SKU0206,13,3,12
2024-06-17,S072,SKU0185,3,2,5
2024-06-17,S072,SKU0150,14,3,12
2024-06-17,S072,SKU0239,11,3,12
2024-06-17,S072,SKU0222,10,3,12
2024-06-17,S072,SKU0095,5,3,12
2024-06-17,S072,SKU0023,5,2,7
2024-06-17,S072,SKU0177,6,3,12
2024-06-17,S072,SKU0225,5,3,12
2024-06-17,S072,SKU0089,8,3,12
2024-06-17,S072,SKU0058,15,3,12
2024-06-17,S072,SKU0129,11,3,12
2024-06-17,S072,SKU0025,4,2,5
2024-06-17,S072,SKU0152,7,2,7
2024-06-17,S072,SKU0216,8,2,5
2024-06-17,S072,SKU0044,16,3,12
2024-06-17,S072,SKU0164,14,3,12
2024-06-17,S072,SKU0013,2,2,5
2024-06-17,S072,SKU0050,7,3,12
2024-06-17,S072,SKU0074,9,3,12
2024-06-17,S072,SKU0048,6,3,12
2024-06-17,S072,SKU0112,15,3,12
2024-06-17,S072,SKU0059,7,3,12
2024-06-17,S072,SKU0159,3,2,5
2024-06-17,S072,SKU0237,15,3,12
2024-06-17,S072,SKU0149,4,3,12
2024-06-17,S073,SKU0165,8,3,12
2024-06-17,S073,SKU0032,8,2,7
2024-06-17,S073,SKU0161,9,3,12
2024-06-17,S073,SKU0205,14,3,12
2024-06-17,S073,SKU0156,5,2,5
2024-06-17,S073,SKU0101,3,2,7
2024-06-17,S073,SKU0065,4,2,5
2024-06-17,S073,SKU0158,4,2,5
2024-06-17,S073,SKU0153,14,3,12
2024-06-17,S073,SKU0111,8,3,12
2024-06-17,S073,SKU0134,11,3,12
2024-06-17,S073,SKU0078,7,2,5
2024-06-17,S073,SKU0114,4,3,12
2024-06-17,S073,SKU0104,2,2,7
2024-06-17,S073,SKU0196,12,3,12
2024-06-17,S073,SKU0233,13,2,7
2024-06-17,S073,SKU0049,8,2,5
2024-06-17,S073,SKU0163,11,3,12
2024-06-17,S073,SKU0129,8,3,12
2024-06-17,S073,SKU0209,12,3,12
2024-06-17,S073,SKU0221,16,3,12
2024-06-17,S073,SKU0009,7,3,12
2024-06-17,S073,SKU0249,11,3,12
2024-06-17,S073,SKU0136,12,3,12
2024-06-17,S073,SKU0039,12,3,12
2024-06-17,S073,SKU0238,6,2,5
2024-06-17,S073,SKU0029,14,3,12
2024-06-17,S073,SKU0157,15,3,12
2024-06-17,S073,SKU0028,14,3,12
2024-06-17,S073,SKU0218,2,3,12
2024-06-17,S074,SKU0069,7,3,12
2024-06-17,S074,SKU0125,9,3,12
2024-06-17,S074,SKU0142,6,3,12
2024-06-17,S074,SKU0153,18,3,12
2024-06-17,S074,SKU0078,7,2,5
2024-06-17,S074,SKU0056,1,2,5
2024-06-17,S074,SKU0219,6,2,7
2024-06-17,S074,SKU0237,19,3,12
2024-06-17,S074,SKU0137,5,2,7
2024-06-17,S074,SKU0134,11,3,12
2024-06-17,S074,SKU0200,8,3,12
2024-06-17,S074,SKU0024,8,2,7
2024-06-17,S074,SKU0124,14,3,12
2024-06-17,S074,SKU0118,4,2,5
2024-06-17,S074,SKU0223,3,2,5
2024-06-17,S074,SKU0058,7,3,12
2024-06-17,S074,SKU0028,15,3,12
2024-06-17,S074,SKU0240,11,3,12
2024-06-17,S074,SKU0126,10,3,12
2024-06-17,S074,SKU0014,2,2,7
2024-06-17,S074,SKU0130,7,3,12
2024-06-17,S074,SKU0226,6,2,7
2024-06-17,S074,SKU0112,12,3,12
2024-06-17,S074,SKU0158,3,2,5
2024-06-17,S074,SKU0063,18,3,12
2024-06-17,S074,SKU0019,8,2,7
2024-06-17,S074,SKU0102,6,2,5
2024-06-17,S074,SKU0123,13,3,12
2024-06-17,S074,SKU0025,3,2,5
2024-06-17,S074,SKU0073,5,2,7
2024-06-17,S075,SKU0111,20,5,20
2024-06-17,S075,SKU0167,9,3,11
2024-06-17,S075,SKU0206,24,5,20
2024-06-17,S075,SKU0095,19,5,20
2024-06-17,S075,SKU0110,12,3,11
2024-06-17,S075,SKU0173,13,5,20
2024-06-17,S075,SKU0178,11,3,11
2024-06-17,S075,SKU0069,21,5,20
2024-06-17,S075,SKU0134,28,5,20
2024-06-17,S075,SKU0166,16,5,20
2024-06-17,S075,SKU0130,20,5,20
2024-06-17,S075,SKU0088,16,5,20
2024-06-17,S075,SKU0020,7,2,7
2024-06-17,S075,SKU0128,17,5,20
2024-06-17,S075,SKU0018,14,5,20
2024-06-17,S075,SKU0061,7,2,7
2024-06-17,S075,SKU0083,10,3,11
2024-06-17,S075,SKU0165,13,5,20
2024-06-17,S075,SKU0048,7,5,20
2024-06-17,S075,SKU0154,23,5,20
2024-06-17,S075,SKU0091,15,5,20
2024-06-17,S075,SKU0227,16,5,20
2024-06-17,S075,SKU0030,9,2,7
2024-06-17,S075,SKU0080,3,2,7
2024-06-17,S075,SKU0232,13,5,20
2024-06-17,S075,SKU0192,17,5,20
2024-06-17,S075,SKU0017,9,5,20
2024-06-17,S075,SKU0085,20,5,20
2024-06-17,S075,SKU0109,21,5,20
2024-06-17,S075,SKU0196,22,5,20
2024-06-17,S076,SKU0043,3,2,7
2024-06-17,S076,SKU0023,10,3,11
2024-06-17,S076,SKU0125,7,5,20
2024-06-17,S076,SKU0053,5,2,7
2024-06-17,S076,SKU0182,3,3,11
2024-06-17,S076,SKU0189,7,2,7
2024-06-17,S076,SKU0152,5,3,11
2024-06-17,S076,SKU0127,28,5,20
2024-06-17,S076,SKU0101,8,3,11
2024-06-17,S076,SKU0202,4,3,11
2024-06-17,S076,SKU0220,24,5,20
2024-06-17,S076,SKU0221,12,5,20
2024-06-17,S076,SKU0208,5,2,7
2024-06-17,S076,SKU0095,11,5,20
2024-06-17,S076,SKU0134,14,5,20
2024-06-17,S076,SKU0102,6,2,7
2024-06-17,S076,SKU0037,29,5,20
2024-06-17,S076,SKU0197,13,5,20
2024-06-17,S076,SKU0155,11,5,20
2024-06-17,S076,SKU0012,6,3,11
2024-06-17,S076,SKU0148,13,5,20
2024-06-17,S076,SKU0245,19,5,20
2024-06-17,S076,SKU0091,27,5,20
2024-06-17,S076,SKU0103,29,5,20
2024-06-17,S076,SKU0064,7,2,7
2024-06-17,S076,SKU0039,8,5,20
2024-06-17,S076,SKU0229,11,2,7
2024-06-17,S076,SKU0020,5,2,7
2024-06-17,S076,SKU0244,8,5,20
2024-06-17,S076,SKU0118,6,2,7
2024-06-17,S077,SKU0247,14,5,20
2024-06-17,S077,SKU0011,13,5,20
2024-06-17,S077,SKU0047,13,5,20
2024-06-17,S077,SKU0082,27,5,20
2024-06-17,S077,SKU0129,17,5,20
2024-06-17,S077,SKU0157,19,5,20
2024-06-17,S077,SKU0204,11,5,20
2024-06-17,S077,SKU0155,33,5,20
2024-06-17,S077,SKU0219,4,3,11
2024-06-17,S077,SKU0186,4,2,7
2024-06-17,S077,SKU0096,7,2,7
2024-06-17,S077,SKU0066,1,5,20
2024-06-17,S077,SKU0206,27,5,20
2024-06-17,S077,SKU0167,18,3,11
2024-06-17,S077,SKU0067,17,5,20
2024-06-17,S077,SKU0074,9,5,20
2024-06-17,S077,SKU0137,10,3,11
2024-06-17,S077,SKU0224,13,3,11
2024-06-17,S077,SKU0170,7,3,11
2024-06-17,S077,SKU0250,12,5,20
2024-06-17,S077,SKU0061,9,2,7
2024-06-17,S077,SKU0050,9,5,20
2024-06-17,S077,SKU0163,15,5,20
2024-06-17,S077,SKU0045,14,3,11
2024-06-17,S077,SKU0012,12,3,11
2024-06-17,S077,SKU0001,9,2,7
2024-06-17,S077,SKU0116,7,3,11
2024-06-17,S077,SKU0130,24,5,20
2024-06-17,S077,SKU0127,30,5,20
2024-06-17,S077,SKU0229,5,2,7
2024-06-17,S078,SKU0214,6,2,7
2024-06-17,S078,SKU0216,5,2,5
2024-06-17,S078,SKU0039,7,3,12
2024-06-17,S078,SKU0249,11,3,12
2024-06-17,S078,SKU0204,8,3,12
2024-06-17,S078,SKU0179,6,2,7
2024-06-17,S078,SKU0061,4,2,5
2024-06-17,S078,SKU0197,13,3,12
2024-06-17,S078,SKU0203,4,3,12
2024-06-17,S078,SKU0092,2,2,5
2024-06-17,S078,SKU0003,8,2,7
2024-06-17,S078,SKU0085,16,3,12
2024-06-17,S078,SKU0104,5,2,7
2024-06-17,S078,SKU0131,12,3,12
2024-06-17,S078,SKU0206,8,3,12
2024-06-17,S078,SKU0219,2,2,7
2024-06-17,S078,SKU0168,9,2,7
2024-06-17,S078,SKU0248,12,3,12
2024-06-17,S078,SKU0068,5,3,12
2024-06-17,S078,SKU0175,13,3,12
2024-06-17,S078,SKU0151,3,2,7
2024-06-17,S078,SKU0058,7,3,12
2024-06-17,S078,SKU0224,9,2,7
2024-06-17,S078,SKU0237,16,3,12
2024-06-17,S078,SKU0215,6,2,5
2024-06-17,S078,SKU0056,6,2,5
2024-06-17,S078,SKU0105,6,2,5
2024-06-17,S078,SKU0111,10,3,12
2024-06-17,S078,SKU0010,6,3,12
2024-06-17,S078,SKU0012,10,2,7
2024-06-17,S079,SKU0074,23,5,20
2024-06-17,S079,SKU0170,15,3,11
2024-06-17,S079,SKU0036,16,5,20
